"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"248","Sat 7/21 11:45am: Motor Vehicle Collision (36), 47051X KAM HWY, 7ELEVEN KAHALUU, Kaneohe #hitraffic",FALSE,0,NA,2018-07-21 21:56:27,FALSE,NA,"1020789629430059008",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"249","Sat 7/21 11:45am: Motor Vehicle Collision (35), 212X KANEALII AVE, Punchbowl #hitraffic",FALSE,0,NA,2018-07-21 21:56:27,FALSE,NA,"1020789627899195392",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"250","Sat 7/21 11:32am: Motor Vehicle Collision (34), 20X N KAM HWY, 7ELEVEN WAHIAWA, Wahiawa #hitraffic",FALSE,0,NA,2018-07-21 21:42:29,FALSE,NA,"1020786111939919872",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"251","Sat 7/21 11:30am: Motor Vehicle Collision (33), 91543X KAPOLEI PKWY, KA MAKANA ALII, Kapolei #hitraffic",FALSE,0,NA,2018-07-21 21:42:28,FALSE,NA,"1020786110375477248",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"252","Sat 7/21 11:24am: Motor Vehicle Collision (32), 94148X MOANIANI ST, KAISER WAIPIO, Waipio #hitraffic",FALSE,0,NA,2018-07-21 21:42:28,FALSE,NA,"1020786108815179777",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"253","Sat 7/21 11:19am: Motor Vehicle Collision (31), PAKINI ST + SALT LAKE BLVD, Aliamanu #hitraffic",FALSE,0,NA,2018-07-21 21:26:24,FALSE,NA,"1020782067179646976",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"254","Sat 7/21 11:07am: Motor Vehicle Collision (30), KAIMUKI AVE + KAPAHULU AVE, Kapahulu #hitraffic",FALSE,0,NA,2018-07-21 21:12:30,FALSE,NA,"1020778568136065024",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"255","Sat 7/21 11:05am: Motor Vehicle Collision (29), 90X SPENCER ST, WARD LANAI CONDO, Makiki #hitraffic",FALSE,0,NA,2018-07-21 21:12:30,FALSE,NA,"1020778566504525824",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"256","Sat 7/21 10:59am: Motor Vehicle Collision (28), 98082X MOANALUA RD, WAIMALU ES, Pearl City #hitraffic",FALSE,0,NA,2018-07-21 21:12:29,FALSE,NA,"1020778564948410368",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"257","Sat 7/21 10:54am: Motor Vehicle Collision (27), KAONOHI ST + MOANALUA RD, FARMER'S MARKET, Aiea #hitraffic",FALSE,0,NA,2018-07-21 21:12:29,FALSE,NA,"1020778563358810112",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"258","Sat 7/21 10:50am: Motor Vehicle Collision (26), 94080X FARRINGTON HWY, ALOHA AUTO PARTS, Waipahu #hitraffic",FALSE,0,NA,2018-07-21 20:56:24,FALSE,NA,"1020774518372020225",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"259","Sat 7/21 10:35am: Motor Vehicle Collision (25), 98078X AINANUI LOOP, Aiea #hitraffic",FALSE,0,NA,2018-07-21 20:42:25,FALSE,NA,"1020770999535525889",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"260","Sat 7/21 10:30am: Motor Vehicle Collision (24), 212X S KING ST, MCDONALDS S KING ST, Mccully #hitraffic",FALSE,0,NA,2018-07-21 20:42:25,FALSE,NA,"1020770997983514624",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"261","Sat 7/21 10:07am: Motor Vehicle Collision (23), 94079X LUMIAINA ST, WAIKELE CTR, Waipio #hitraffic",FALSE,0,NA,2018-07-21 20:12:27,FALSE,NA,"1020763454364311552",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"262","Sat 7/21 9:40am: Motor Vehicle Collision (22), 504X KALANIANAOLE HWY, WAILUPE BCH PK, Waialae #hitraffic",FALSE,0,NA,2018-07-21 19:56:25,FALSE,NA,"1020759420353986560",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"263","Sat 7/21 9:37am: Motor Vehicle Collision (21), 66063X KAM HWY, 7ELEVEN HALEIWA, Haleiwa #hitraffic",FALSE,0,NA,2018-07-21 19:56:24,FALSE,NA,"1020759418818871296",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"264","Sat 7/21 8:56am: Motor Vehicle Collision (20), 510X PALI HWY, PALI LOOKOUT, Nuuanu #hitraffic",FALSE,0,NA,2018-07-21 19:12:28,FALSE,NA,"1020748359257096192",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"265","Sat 7/21 8:54am: Motor Vehicle Collision (19), PALI HWY + PAUOA RD, Nuuanu #hitraffic",FALSE,0,NA,2018-07-21 19:12:27,FALSE,NA,"1020748357705191424",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"266","Sat 7/21 8:46am: Motor Vehicle Collision (18), 145X ALA MOANA, ALA MOANA SC, Ala Moana #hitraffic",FALSE,0,NA,2018-07-21 18:56:26,FALSE,NA,"1020744326962266112",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"267","Sat 7/21 8:39am: Motor Vehicle Collision (17), 52X ALA MOANA, PIER 2, Downtown #hitraffic",FALSE,0,NA,2018-07-21 18:56:25,FALSE,NA,"1020744321132187648",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"268","Sat 7/21 8:20am: Motor Vehicle Collision (16), 183X KALAKAUA AVE, ALLURE WAIKIKI, Waikiki #hitraffic",FALSE,0,NA,2018-07-21 18:26:27,FALSE,NA,"1020736779647762433",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"269","Sat 7/21 8:11am: Motor Vehicle Collision (15), FARRINGTON HWY + KAUKONAHUA RD, Waialua #hitraffic",FALSE,0,NA,2018-07-21 18:26:26,FALSE,NA,"1020736778116796417",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"270","Sat 7/21 8:10am: Motor Vehicle Collision (14), 15X N BERETANIA ST, HALE PAUAHI, Downtown #hitraffic",FALSE,0,NA,2018-07-21 18:26:26,FALSE,NA,"1020736776564948992",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"271","Sat 7/21 7:57am: Motor Vehicle Collision (13), 95045X MAKAIMOIMO ST, LIBRARY MILILANI, Mililani #hitraffic",FALSE,0,NA,2018-07-21 18:12:23,FALSE,NA,"1020733239021801472",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"272","Sat 7/21 7:51am: Motor Vehicle Collision (12), 350X EDNA ST, Kapahulu #hitraffic",FALSE,0,NA,2018-07-21 17:56:24,FALSE,NA,"1020729220211675136",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"273","Sat 7/21 7:26am: Motor Vehicle Collision (11), 91101X MIKOHU ST, PALM VILLAS2 BLDG 19, Ewa Beach #hitraffic",FALSE,0,NA,2018-07-21 17:42:25,FALSE,NA,"1020725697612996608",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"274","Sat 7/21 6:49am: Motor Vehicle Collision (10), FORT WEAVER RD + GEIGER RD, Ewa Beach #hitraffic",FALSE,0,NA,2018-07-21 16:56:24,FALSE,NA,"1020714116787331072",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"275","Sat 7/21 5:13am: Motor Vehicle Collision (9), KUMUHAU ST + WAIKUPANAHA ST, Waimanalo #hitraffic",FALSE,0,NA,2018-07-21 15:26:22,FALSE,NA,"1020691463015809025",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"276","Sat 7/21 5:05am: Motor Vehicle Collision (8), PUNCHBOWL ST + S VINEYARD BLVD, Downtown #hitraffic",FALSE,0,NA,2018-07-21 15:12:22,FALSE,NA,"1020687939917889537",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"277","Sat 7/21 4:34am: Motor Vehicle Collision (7), 264X DOLE ST, UH HAWAIIAN STUDIES, Kaimuki #hitraffic",FALSE,0,NA,2018-07-21 14:42:23,FALSE,NA,"1020680393551298561",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"278","Sat 7/21 4:20am: Motor Vehicle Collision (6), 20X LEWERS ST, IMPERIAL OF WKK, Waikiki #hitraffic",FALSE,0,NA,2018-07-21 14:26:24,FALSE,NA,"1020676370127437825",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"279","Sat 7/21 4:04am: Motor Vehicle Collision (5), X H1W FWY, H1W CAMPBELL OFF, Kapolei #hitraffic",FALSE,0,NA,2018-07-21 14:12:23,FALSE,NA,"1020672841816031233",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"280","Sat 7/21 2:35am: Motor Vehicle Collision (4), 98015X KAONOHI ST, WESTRIDGE SC, Aiea #hitraffic",FALSE,0,NA,2018-07-21 12:42:24,FALSE,NA,"1020650196034727936",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"281","Sat 7/21 1:46am: Motor Vehicle Collision (3), ALA MOANA + KALIA RD, Waikiki #hitraffic",FALSE,0,NA,2018-07-21 11:56:25,FALSE,NA,"1020638623677394944",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"282","Sat 7/21 1:42am: Motor Vehicle Collision (2) - Towed, 269X DOLE ST, KANEWAI COMM PK, Kaimuki #hitraffic",FALSE,0,NA,2018-07-21 11:56:24,FALSE,NA,"1020638622045782016",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"283","Sat 7/21 1:37am: Motor Vehicle Collision (1), 261X PETER ST, Kaimuki #hitraffic",FALSE,0,NA,2018-07-21 11:42:25,FALSE,NA,"1020635101934129153",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"284","Fri 7/20 11:52pm: Motor Vehicle Collision (127), KAIWAWALO ST + WAIINU ST, Ewa Beach #hitraffic",FALSE,0,NA,2018-07-21 09:56:24,FALSE,NA,"1020608421274345473",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"285","Fri 7/20 11:16pm: Motor Vehicle Collision (126), FARRINGTON HWY + WATER ST #hitraffic",FALSE,0,NA,2018-07-21 09:26:27,FALSE,NA,"1020600885376778240",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"286","Fri 7/20 11:10pm: Motor Vehicle Collision (125) - Towed, 65080X KAUKONAHUA RD, S TURN PINEAPPL, Wahiawa #hitraffic",FALSE,0,NA,2018-07-21 09:26:27,FALSE,NA,"1020600883795525632",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"287","Fri 7/20 11:10pm: Motor Vehicle Collision (124), 65060X KAUKONAHUA RD, UH WAIALUA, Waialua #hitraffic",FALSE,0,NA,2018-07-21 09:26:26,FALSE,NA,"1020600882214289410",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"288","Fri 7/20 10:38pm: Motor Vehicle Collision (123), KEEAUMOKU ST + YOUNG ST, Honolulu #hitraffic",FALSE,0,NA,2018-07-21 08:42:29,FALSE,NA,"1020589820844814338",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",1,FALSE,FALSE,NA,NA
"289","Fri 7/20 10:31pm: Motor Vehicle Collision (122), FARRINGTON HWY + KEALANANI AVE, Kapolei #hitraffic",FALSE,0,NA,2018-07-21 08:42:29,FALSE,NA,"1020589819322253312",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"290","Fri 7/20 10:25pm: Motor Vehicle Collision (121), HAUULA ST + KUNIA RD, Kunia #hitraffic",FALSE,0,NA,2018-07-21 08:42:28,FALSE,NA,"1020589817749368832",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"291","Fri 7/20 10:15pm: Traffic Signal Problem, ALA MOANA + QUEEN ST, ., Ala Moana #hitraffic",FALSE,0,NA,2018-07-21 08:26:27,FALSE,NA,"1020585786222116864",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"292","Fri 7/20 9:32pm: Motor Vehicle Collision (120), 94024X LEOKU ST, POST OFFICE WAIPAHU, Waipahu #hitraffic",FALSE,0,NA,2018-07-21 07:42:27,FALSE,NA,"1020574713951662080",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"293","Fri 7/20 9:24pm: Motor Vehicle Collision (119) - Towed, 40X RODGERS BLVD, Airport #hitraffic",FALSE,0,NA,2018-07-21 07:42:27,FALSE,NA,"1020574712416440320",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"294","Fri 7/20 9:19pm: Motor Vehicle Collision (118), 98020X KAONOHI ST, MACYS PEARLRIDGE, Aiea #hitraffic",FALSE,0,NA,2018-07-21 07:26:25,FALSE,NA,"1020570675629527040",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"295","Fri 7/20 8:03pm: Motor Vehicle Collision (117), 91543X KAPOLEI PKWY, KA MAKANA ALII, Kapolei #hitraffic",FALSE,0,NA,2018-07-21 06:12:26,FALSE,NA,"1020552060222169088",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"296","Fri 7/20 7:55pm: Motor Vehicle Collision (116), 129X S BERETANIA ST, TIMES MARKET MAKIKI, Honolulu #hitraffic",FALSE,0,NA,2018-07-21 06:12:26,FALSE,NA,"1020552058590515200",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"297","Fri 7/20 7:53pm: Motor Vehicle Collision (115), KA UKA FROM H2N, Pearl City #hitraffic",FALSE,0,NA,2018-07-21 05:56:28,FALSE,NA,"1020548042963816449",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"298","Fri 7/20 7:53pm: Motor Vehicle Collision (114), 252X KALAKAUA AVE, BURGER KING WAIKIKI, Waikiki #hitraffic",FALSE,0,NA,2018-07-21 05:56:28,FALSE,NA,"1020548041399398406",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"299","Fri 7/20 7:45pm: Motor Vehicle Collision (113), 2X H2N FWY, H2N KA UKA OFF, Pearl City #hitraffic",FALSE,0,NA,2018-07-21 05:56:28,FALSE,NA,"1020548039809806336",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"300","Fri 7/20 7:33pm: Motor Vehicle Collision (112), 165X ALA MOANA, ALA WAI BOAT HARBOR, Waikiki #hitraffic",FALSE,0,NA,2018-07-21 05:42:24,FALSE,NA,"1020544502656774144",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"301","Fri 7/20 6:59pm: Motor Vehicle Collision (111), 94079X LUMIAINA ST, WAIKELE CTR / OUTLETS, Waipio #hitraffic",FALSE,0,NA,2018-07-21 05:12:28,FALSE,NA,"1020536966884950018",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"302","Fri 7/20 6:55pm: Motor Vehicle Collision (110), 59013X KAM HWY, SUNSET BCH PK, Sunset #hitraffic",FALSE,0,NA,2018-07-21 05:12:27,FALSE,NA,"1020536965387571200",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"303","Fri 7/20 6:48pm: Motor Vehicle Collision (109), 196X KAPIOLANI BLVD, MCCULLY SC/ TACO BELL, Mccully #hitraffic",FALSE,0,NA,2018-07-21 04:56:25,FALSE,NA,"1020532930593030144",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"304","Fri 7/20 6:39pm: Motor Vehicle Collision (108), KAM HWY + PUA INIA ST, Kaneohe #hitraffic",FALSE,0,NA,2018-07-21 04:56:25,FALSE,NA,"1020532928877490177",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"305","Fri 7/20 6:23pm: Motor Vehicle Collision (107), 102X KEOLU DR, ENCHANTED LAKE SC, Kailua #hitraffic",FALSE,0,NA,2018-07-21 04:26:29,FALSE,NA,"1020525394481385472",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"306","Fri 7/20 6:22pm: Motor Vehicle Collision (106), 41X ATKINSON DR, ALA MOANA HTL, Ala Moana #hitraffic",FALSE,0,NA,2018-07-21 04:26:28,FALSE,NA,"1020525392778571778",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"307","Fri 7/20 6:19pm: Motor Vehicle Collision (105), 44X ILIWAI DR, Wahiawa #hitraffic",FALSE,0,NA,2018-07-21 04:26:28,FALSE,NA,"1020525390866001922",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"308","Fri 7/20 6:15pm: Motor Vehicle Collision (104), 87202X FARRINGTON HWY, NANAIKAPONO BCH PK, Nanakuli #hitraffic",FALSE,0,NA,2018-07-21 04:26:27,FALSE,NA,"1020525389209145344",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"309","Fri 7/20 5:53pm: Motor Vehicle Collision (103), 94123X KA UKA BLVD, COSTCO WAIPIO, Waipio #hitraffic",FALSE,0,NA,2018-07-21 04:12:25,FALSE,NA,"1020521857500426240",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"310","Fri 7/20 5:51pm: Motor Vehicle Collision (102), H1E MIDDLE ST TUNNEL, Kalihi #hitraffic",FALSE,0,NA,2018-07-21 03:56:32,FALSE,NA,"1020517859074510848",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"311","Fri 7/20 5:49pm: Motor Vehicle Collision (101), 174X DILLINGHAM BLVD, Kalihi #hitraffic",FALSE,0,NA,2018-07-21 03:56:32,FALSE,NA,"1020517857463943168",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"312","Fri 7/20 5:48pm: Motor Vehicle Collision (100), 2X S H2 FWY, H2S KA UKA OFF, Waipahu #hitraffic",FALSE,0,NA,2018-07-21 03:56:31,FALSE,NA,"1020517855878557697",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"313","Fri 7/20 5:45pm: Motor Vehicle Collision (99), 421X WAIALAE AVE, KAHALA MALL, Kaimuki #hitraffic",FALSE,0,NA,2018-07-21 03:56:31,FALSE,NA,"1020517854309801984",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"314","Fri 7/20 5:40pm: Motor Vehicle Collision (98), 345X WAIALAE AVE, MUD HEN, Kaimuki #hitraffic",FALSE,0,NA,2018-07-21 03:56:31,FALSE,NA,"1020517852736995328",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"315","Fri 7/20 5:31pm: Motor Vehicle Collision (97), 46005X HEEIA ST, Kaneohe #hitraffic",FALSE,0,NA,2018-07-21 03:42:27,FALSE,NA,"1020514313314828288",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"316","Fri 7/20 5:31pm: Motor Vehicle Collision (96), 21X KALIHI ST, Kalihi #hitraffic",FALSE,0,NA,2018-07-21 03:42:26,FALSE,NA,"1020514311733587968",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"317","Fri 7/20 5:22pm: Motor Vehicle Collision (95), QUEEN EMMA ST + S VINEYARD BLVD, Downtown #hitraffic",FALSE,0,NA,2018-07-21 03:26:29,FALSE,NA,"1020510297600036864",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"318","Fri 7/20 5:21pm: Motor Vehicle Collision (94), 196X KAPIOLANI BLVD, MCCULLY SC, Mccully #hitraffic",FALSE,0,NA,2018-07-21 03:26:29,FALSE,NA,"1020510296064978944",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"319","Fri 7/20 5:13pm: Motor Vehicle Collision (93), 163X LILIHA ST, Nuuanu #hitraffic",FALSE,0,NA,2018-07-21 03:26:29,FALSE,NA,"1020510294525657088",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"320","Fri 7/20 5:12pm: Motor Vehicle Collision (92), 151X ALA NAPUNANI, Salt Lake #hitraffic",FALSE,0,NA,2018-07-21 03:26:28,FALSE,NA,"1020510292793409536",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"321","Fri 7/20 5:00pm: Motor Vehicle Collision (91), 22X PAOAKALANI AVE, WAIKIKI SUNSET, Waikiki #hitraffic",FALSE,0,NA,2018-07-21 03:12:32,FALSE,NA,"1020506785952567296",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"322","Fri 7/20 4:58pm: Motor Vehicle Collision (90), 91087X MAKULE RD, Ewa Beach #hitraffic",FALSE,0,NA,2018-07-21 03:12:32,FALSE,NA,"1020506784362971136",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"323","Fri 7/20 4:56pm: Motor Vehicle Collision (89), 50X KAPAHULU AVE, 76GAS STATION KAPAHULU, Kapahulu #hitraffic",FALSE,0,NA,2018-07-21 03:12:31,FALSE,NA,"1020506782865633280",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"324","Fri 7/20 4:55pm: Motor Vehicle Collision (88), S KING ST + PUNAHOU ST, Mccully #hitraffic",FALSE,0,NA,2018-07-21 03:12:31,FALSE,NA,"1020506781255020544",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"325","Fri 7/20 4:55pm: Motor Vehicle Collision (87), 89X KAMOKILA BLVD, KAPOLEI THEATRES, Kapolei #hitraffic",FALSE,0,NA,2018-07-21 03:12:31,FALSE,NA,"1020506779728326656",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
"326","Fri 7/20 4:52pm: Motor Vehicle Collision (86), KAM HWY + SALT LAKE BLVD, Aiea #hitraffic",FALSE,1,NA,2018-07-21 02:56:33,FALSE,NA,"1020502761685708800",NA,"<a href=""http://www.hpdtraffic.com"" rel=""nofollow"">HPD Traffic</a>","hpdtraffic",0,FALSE,FALSE,NA,NA
