Date,Workout Name,Exercise Name,Set Order,lb,Reps,mi,Seconds,Notes
2017-11-17 11:10:20,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Triceps (cable)",0,50.0,10,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Triceps (cable)",1,50.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Triceps (cable)",2,50.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Low Row cable",0,115.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Low Row cable",1,115.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Low Row cable",2,115.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Bench Press (Machine)",0,174.0,10,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Bench Press (Machine)",1,174.0,10,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Bench Press (Machine)",2,174.0,10,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Bicep Curl (Dumbbell)",0,45.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Bicep Curl (Dumbbell)",1,45.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Bicep Curl (Dumbbell)",2,45.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Shoulder Press (Dumbbell)",0,45.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Shoulder Press (Dumbbell)",1,45.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Shoulder Press (Dumbbell)",2,45.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Lat Pulldown (Custom)",0,115.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Lat Pulldown (Custom)",1,115.0,8,.0,0,""
2017-11-19 11:35:54,"Early Morning Workout","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Bench Press",0,95.0,12,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Bench Press",1,115.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Bench Press",2,135.0,8,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Bicep Curl (Dumbbell)",1,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Seated Military Press (Dumbbell)",0,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Seated Military Press (Dumbbell)",1,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Seated Military Press (Dumbbell)",2,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Low Row cable",0,115.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Low Row cable",1,115.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Low Row cable",2,115.0,8,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Triceps (cable)",0,50.0,8,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Triceps (cable)",1,50.0,8,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Triceps (cable)",2,50.0,8,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Pullover ",0,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Pullover ",1,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Pullover ",2,50.0,10,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Crunch",0,.0,30,.0,0,""
2017-11-25 11:32:57,"Early Morning Workout","Crunch",1,.0,30,.0,0,""
2017-11-27 15:05:09,"Basic 2","Bench Press (Machine)",0,174.0,12,.0,0,""
2017-11-27 15:05:09,"Basic 2","Bench Press (Machine)",1,174.0,12,.0,0,""
2017-11-27 15:05:09,"Basic 2","Bench Press (Machine)",2,174.0,12,.0,0,""
2017-11-27 15:05:09,"Basic 2","Lat Pulldown (Custom)",0,115.0,10,.0,0,""
2017-11-27 15:05:09,"Basic 2","Lat Pulldown (Custom)",1,115.0,8,.0,0,""
2017-11-27 15:05:09,"Basic 2","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2017-11-27 15:05:09,"Basic 2","Bicep Curl (Machine)",0,78.0,10,.0,0,""
2017-11-27 15:05:09,"Basic 2","Bicep Curl (Machine)",1,78.0,10,.0,0,""
2017-11-27 15:05:09,"Basic 2","Bicep Curl (Machine)",2,78.0,10,.0,0,""
2017-11-27 15:05:09,"Basic 2","Tricep Extension",0,65.0,16,.0,0,""
2017-11-27 15:05:09,"Basic 2","Tricep Extension",1,80.0,12,.0,0,""
2017-11-27 15:05:09,"Basic 2","Tricep Extension",2,80.0,12,.0,0,""
2017-11-27 15:05:09,"Basic 2","Low Row cable",0,115.0,8,.0,0,""
2017-11-27 15:05:09,"Basic 2","Low Row cable",1,115.0,8,.0,0,""
2017-11-27 15:05:09,"Basic 2","Low Row cable",2,115.0,8,.0,0,""
2017-11-27 15:05:09,"Basic 2","Shoulder Press (Dumbbell)",0,50.0,10,.0,0,""
2017-11-27 15:05:09,"Basic 2","Shoulder Press (Dumbbell)",1,55.0,10,.0,0,""
2017-11-27 15:05:09,"Basic 2","Shoulder Press (Dumbbell)",2,55.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Shoulder Press (Machine)",0,84.0,12,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Shoulder Press (Machine)",1,84.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Shoulder Press (Machine)",2,84.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Bench Press (Machine)",0,170.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Bench Press (Machine)",1,170.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Bench Press (Machine)",2,170.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Bicep Curl (Dumbbell)",1,50.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Tricep Extension (Dumbbell)",0,20.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Tricep Extension (Dumbbell)",1,20.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Tricep Extension (Dumbbell)",2,20.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Lat Pulldown (Custom)",0,115.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Lat Pulldown (Custom)",1,115.0,10,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Low Row cable",0,115.0,8,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Low Row cable",1,115.0,8,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Low Row cable",2,115.0,8,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Crunch",0,.0,50,.0,0,""
2017-12-01 11:11:09,"Early Morning Workout","Crunch",1,.0,50,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Triceps (cable)",0,40.0,12,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Triceps (cable)",1,40.0,12,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Triceps (cable)",2,40.0,10,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Lat Pulldown (Custom)",0,115.0,8,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Lat Pulldown (Custom)",1,115.0,8,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Low Row cable",0,115.0,8,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Low Row cable",1,115.0,8,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Low Row cable",2,115.0,8,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Bicep Curl (Dumbbell)",1,50.0,10,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Seated Military Press (Dumbbell)",0,50.0,12,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Seated Military Press (Dumbbell)",1,50.0,10,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Seated Military Press (Dumbbell)",2,50.0,10,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Bench Press",0,115.0,10,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Bench Press",1,135.0,8,.0,0,""
2017-12-03 11:33:42,"Early Morning Workout","Bench Press",2,135.0,6,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Bench Press (Machine)",0,174.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Bench Press (Machine)",1,174.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Bench Press (Machine)",2,174.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Seated Row (Custom)",0,115.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Seated Row (Custom)",1,115.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Seated Row (Custom)",2,115.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Shoulder Press (Machine)",0,84.0,12,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Shoulder Press (Machine)",1,84.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Shoulder Press (Machine)",2,84.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Bicep Curl (Machine)",0,80.0,8,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Bicep Curl (Machine)",1,80.0,8,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Bicep Curl (Machine)",2,80.0,8,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Tricep Extension",0,80.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Tricep Extension",1,80.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Lat Pulldown (Custom)",0,115.0,8,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Lat Pulldown (Custom)",1,115.0,12,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Lat Pulldown (Custom)",2,115.0,10,.0,0,""
2017-12-13 11:02:51,"Early Morning Workout","Triceps (cable)",0,50.0,8,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Bench Press (Machine)",0,174.0,12,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Bench Press (Machine)",1,174.0,10,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Bench Press (Machine)",2,174.0,10,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Lat Pulldown (Custom)",0,125.0,10,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Lat Pulldown (Custom)",1,125.0,10,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Lat Pulldown (Custom)",2,125.0,10,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Bicep Curl (Dumbbell)",1,50.0,8,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,8,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Shoulder Press (Dumbbell)",0,50.0,8,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Shoulder Press (Dumbbell)",1,50.0,8,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Shoulder Press (Dumbbell)",2,50.0,8,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Triceps (cable)",0,40.0,10,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Triceps (cable)",1,40.0,8,.0,0,""
2017-12-15 11:37:16,"Early Morning Workout","Triceps (cable)",2,40.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Shoulder Press (Machine)",0,84.0,12,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Shoulder Press (Machine)",1,84.0,12,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Shoulder Press (Machine)",2,84.0,10,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Low Row cable",0,115.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Low Row cable",1,115.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Low Row cable",2,115.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Triceps (cable)",0,40.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Triceps (cable)",1,40.0,10,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Triceps (cable)",2,40.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Preacher Curl",0,35.0,12,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Preacher Curl",1,35.0,10,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Preacher Curl",2,35.0,10,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Bench Press",0,95.0,10,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Bench Press",1,115.0,10,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Bench Press",2,135.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Lat Pulldown (Custom)",0,115.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Lat Pulldown (Custom)",1,115.0,8,.0,0,""
2017-12-18 10:51:27,"Early Morning Workout","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Seated Military Press (Dumbbell)",0,50.0,12,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Seated Military Press (Dumbbell)",1,50.0,12,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Seated Military Press (Dumbbell)",2,50.0,12,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Bicep Curl (Dumbbell)",1,50.0,10,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Bench Press",0,115.0,10,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Bench Press",1,115.0,10,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Bench Press",2,135.0,7,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Crunch",0,.0,50,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Crunch",1,.0,50,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Low Row cable",0,115.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Low Row cable",1,115.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Low Row cable",2,115.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Triceps (cable)",0,50.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Triceps (cable)",1,50.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Triceps (cable)",2,50.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Lat Pulldown (Custom)",0,130.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Lat Pulldown (Custom)",1,130.0,8,.0,0,""
2017-12-20 11:01:29,"Early Morning Workout","Lat Pulldown (Custom)",2,130.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Triceps (cable)",0,40.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Triceps (cable)",1,40.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Triceps (cable)",2,40.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Lat Pulldown (Custom)",0,115.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Lat Pulldown (Custom)",1,115.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Seated Military Press (Dumbbell)",0,55.0,10,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Seated Military Press (Dumbbell)",1,55.0,10,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Seated Military Press (Dumbbell)",2,55.0,10,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Bicep Curl (Dumbbell)",0,55.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Bicep Curl (Dumbbell)",1,55.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Bicep Curl (Dumbbell)",2,55.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Bench Press (Machine)",0,174.0,12,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Bench Press (Machine)",1,174.0,12,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Bench Press (Machine)",2,174.0,12,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Seated Row (Custom)",0,115.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Seated Row (Custom)",1,115.0,8,.0,0,""
2017-12-27 11:07:55,"Early Morning Workout","Seated Row (Custom)",2,115.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Bench Press (Machine)",0,174.0,12,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Bench Press (Machine)",1,174.0,12,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Bench Press (Machine)",2,174.0,12,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Bicep Curl (Dumbbell)",0,50.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Bicep Curl (Dumbbell)",1,50.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Shoulder Press (Dumbbell)",0,50.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Shoulder Press (Dumbbell)",1,50.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Shoulder Press (Dumbbell)",2,50.0,3,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Shoulder Press (Dumbbell)",3,40.0,5,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Triceps (cable)",0,40.0,10,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Triceps (cable)",1,40.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Triceps (cable)",2,40.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Lat Pulldown (Custom)",0,115.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Lat Pulldown (Custom)",1,115.0,8,.0,0,""
2018-01-04 11:32:02,"Early Morning Workout","Lat Pulldown (Custom)",2,115.0,8,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Lat Pulldown (Custom)",1,100.0,12,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Lat Pulldown (Custom)",2,100.0,12,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Bench Press",0,95.0,12,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Bench Press",1,115.0,10,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Bench Press",2,115.0,10,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Shoulder Press (Dumbbell)",0,50.0,8,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Shoulder Press (Dumbbell)",1,50.0,8,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Shoulder Press (Dumbbell)",2,50.0,10,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Bicep Curl (Dumbbell)",0,50.0,8,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Bicep Curl (Dumbbell)",1,50.0,8,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Low Row cable",0,100.0,12,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Low Row cable",1,100.0,12,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Low Row cable",2,100.0,10,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Triceps (cable)",0,40.0,12,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Triceps (cable)",1,40.0,10,.0,0,""
2018-01-15 19:02:42,"Afternoon Workout","Triceps (cable)",2,40.0,8,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Bench Press (Machine)",0,174.0,12,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Bench Press (Machine)",1,174.0,10,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Bench Press (Machine)",2,174.0,10,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Seated Row (Custom)",0,115.0,8,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Seated Row (Custom)",1,115.0,8,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Seated Row (Custom)",2,115.0,8,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Shoulder Press (Machine)",0,84.0,12,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Shoulder Press (Machine)",1,84.0,12,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Shoulder Press (Machine)",2,84.0,10,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Lat Pulldown (Custom)",0,100.0,12,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Lat Pulldown (Custom)",2,100.0,10,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Triceps (cable)",0,40.0,12,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Triceps (cable)",1,40.0,10,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Preacher Curl",0,35.0,10,.0,0,""
2018-01-21 17:17:59,"Midday Workout","Preacher Curl",1,35.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Triceps (cable)",0,40.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Triceps (cable)",1,40.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Triceps (cable)",2,40.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Low Row cable",0,100.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Low Row cable",1,100.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Low Row cable",2,100.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Bench Press (Machine)",0,174.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Bench Press (Machine)",1,174.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Bench Press (Machine)",2,174.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Lat Pulldown (Custom)",0,100.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Lat Pulldown (Custom)",1,100.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Lat Pulldown (Custom)",2,100.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Bicep Curl (Dumbbell)",1,50.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Shoulder Press (Dumbbell)",0,50.0,10,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Shoulder Press (Dumbbell)",1,50.0,12,.0,0,""
2018-01-27 11:34:25,"Early Morning Workout","Shoulder Press (Dumbbell)",2,50.0,12,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Bench Press",0,95.0,12,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Bench Press",1,95.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Bench Press",2,115.0,8,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Seated Military Press (Dumbbell)",0,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Seated Military Press (Dumbbell)",1,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Seated Military Press (Dumbbell)",2,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Bicep Curl (Dumbbell)",0,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Bicep Curl (Dumbbell)",1,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Bicep Curl (Dumbbell)",2,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Low Row cable",0,100.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Low Row cable",1,100.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Low Row cable",2,100.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Triceps (cable)",0,40.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Triceps (cable)",1,40.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Triceps (cable)",2,40.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Lat Pulldown (Custom)",0,100.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Lat Pulldown (Custom)",1,100.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Lat Pulldown (Custom)",2,100.0,8,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Leg Press",0,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Leg Press",1,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Leg Press",2,50.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Inverse Leg Curl",0,47.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Inverse Leg Curl",1,47.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Inverse Leg Curl",2,47.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Outer Thigh",0,25.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Outer Thigh",1,25.0,10,.0,0,""
2018-02-11 18:02:21,"Afternoon Workout","Outer Thigh",2,25.0,12,.0,0,""
2018-02-16 23:17:48,"Evening Workout","Bench Press (Machine)",0,174.0,12,.0,0,""
2018-02-16 23:17:48,"Evening Workout","Bench Press (Machine)",1,174.0,12,.0,0,""
2018-02-16 23:17:48,"Evening Workout","Bench Press (Machine)",2,174.0,10,.0,0,""
2018-02-16 23:17:48,"Evening Workout","Seated Row (Custom)",0,115.0,8,.0,0,""
2018-02-16 23:17:48,"Evening Workout","Seated Row (Custom)",1,115.0,8,.0,0,""
